"as_of_date","classification_for_rate_setting","corresponding_generic_drug_effective_date","corresponding_generic_drug_nadac_per_unit","effective_date","explanation_code","nadac_per_unit","ndc","ndc_description","otc","pharmacy_type_indicator","pricing_unit"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.2941","37205062858","MUCUS ER 600 MG TABLET","Y","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02395","16714068203","SIMVASTATIN 10 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01707","00093075201","ATENOLOL 50 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.04146","45802005505","TRIAMCINOLONE 0.1% OINTMENT","N","C/I","GM"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","5.09625","45963080611","DEXMETHYLPHENIDATE ER 15 MG CP","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.21972","65862056499","OLANZAPINE 10 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.15134","68001018605","QUINAPRIL 40 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","B",,,"2015-11-18T00:00:00.000","2","8.56897","51248015152","VESICARE 10 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.13664","43598030330","FINASTERIDE 5 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.1149","68001019500","ESCITALOPRAM 5 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01237","50742010510","FUROSEMIDE 40 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.1024","53489051101","TRAZODONE 100 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","B",,,"2015-11-18T00:00:00.000","2","5.36817","00003089431","ELIQUIS 5 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2015-12-23T00:00:00.000","4","0.87179","00591398305","CELECOXIB 100 MG CAPSULE","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.93251","42043025006","CEFDINIR 300 MG CAPSULE","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.1809","00093746456","IRBESARTAN 75 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.83973","68084000411","LOXAPINE 50 MG CAPSULE","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.15839","23155000501","SULINDAC 150 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.45579","68180084413","KURVELO TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.93945","00378459877","METOPROLOL SUCC ER 200 MG TAB","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.18077","57237000905","MIRTAZAPINE 30 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.00619","49348001939","SM ANTACID SUSPENSION","Y","C/I","ML"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.5123","00603763449","ORSYTHIA-28 TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.05907","68382000601","LAMOTRIGINE 25 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.05387","68462018801","NAPROXEN 250 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.05701","69097012312","TOPIRAMATE 50 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.29773","00832102509","BACLOFEN 20 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.41676","24385052405","TERBINAFINE 1% CREAM","Y","C/I","GM"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.41477","45802024503","LANSOPRAZOLE DR 15 MG CAPSULE","Y","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.00987","15127073810","SB ASPIRIN 325 MG TABLET","Y","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.04752","00113054164","ANTI-ITCH 1% CREAM","Y","C/I","GM"
"2016-01-06T00:00:00.000","G",,,"2015-06-17T00:00:00.000","4","0.1295","00813001206","FERRETTS 325 MG TABLET","Y","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.31115","00603408202","IRBESARTAN 300 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.02273","00378027105","DIAZEPAM 2 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","B",,,"2015-07-01T00:00:00.000","2, 5","14.99628","58914030180","RECTIV 0.4% OINTMENT","N","C/I","GM"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.03424","68001015203","CARVEDILOL 25 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01849","24658024218","LISINOPRIL 10 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01237","63739054210","FUROSEMIDE 40 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01399","37205042996","ASPIRIN EC 325 MG TABLET","Y","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","1.14671","00378641001","DOXEPIN 100 MG CAPSULE","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02398","60505357901","MELOXICAM 15 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","B",,,"2015-11-18T00:00:00.000","4, 6","0.527","58407062530","STAHIST AD TABLET","Y","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.41354","00093435919","CLOZAPINE 25 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","0.0397","00113097426","CHILD ALL DAY ALLERGY 1 MG/ML","Y","C/I","ML"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.13664","76282041205","FINASTERIDE 5 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.05789","00904250091","FIBER TABLET","Y","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.04731","43547035610","LISINOPRIL 40 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","B",,,"2016-01-20T00:00:00.000","1","5.8483","00006057561","JANUMET 50-500 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.1546","00904644361","HYDRALAZINE 100 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","B",,,"2015-08-05T00:00:00.000","2","10.76613","50458057810","XARELTO 15 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","B",,,"2016-01-05T00:00:00.000","3","11.25082","00597000302","APTIVUS 250 MG CAPSULE","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","1.42006","67405060203","FLUCONAZOLE 100 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.19452","00054025113","IRBESARTAN 150 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.27548","50111046801","PROPRANOLOL 20 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02483","42571002010","SIMVASTATIN 20 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","B",,,"2015-07-22T00:00:00.000","2, 5","355.02075","50222050347","PICATO 0.05% GEL","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.13496","62756025802","ZONISAMIDE 25 MG CAPSULE","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2015-10-21T00:00:00.000","4","0.3279","13811001030","COMPLETE NATAL DHA","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.17441","16714004112","ALLOPURINOL 100 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.33068","57664074713","REPAGLINIDE 2 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.0648","49348019727","SM NOSE DROPS","Y","C/I","ML"
"2016-03-09T00:00:00.000","B",,,"2016-01-28T00:00:00.000","2","41.52749","49702020613","EPZICOM TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.22755","68084032701","GLIMEPIRIDE 4 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-02-18T00:00:00.000","4","0.82292","50991051001","DURAFLU TABLET","Y","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2015-08-19T00:00:00.000","4, 5","0.06564","45802003203","TOLNAFTATE 1% CREAM","Y","C/I","GM"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","2.98429","51079020406","ABACAVIR 300 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12861","31722052510","FINASTERIDE 5 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.02134","00172392680","DIAZEPAM 5 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.36877","16714002304","PROPRANOLOL 40 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.24636","37205020471","LDR NICOTINE 4 MG CHEWING GUM","Y","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.11013","24385007705","EYE DROPS","Y","C/I","ML"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","0.11689","49348053077","SM MICONAZOLE 7 CREAM","Y","C/I","GM"
"2016-02-24T00:00:00.000","B",,,"2016-02-24T00:00:00.000","4","18.15356","43068010802","FANAPT 8 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.3137","00378312105","REPAGLINIDE 0.5 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-01-20T00:00:00.000","4, 5","1.7192","60432083460","LINDANE 1% SHAMPOO","N","C/I","ML"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01045","00536105429","ASPIRIN 325 MG TABLET","Y","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.22552","00591564301","MINOXIDIL 10 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.00619","49348001939","SM ANTACID SUSPENSION","Y","C/I","ML"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.08828","24385049958","IBUPROFEN 200 MG SOFTGEL","Y","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2015-02-18T00:00:00.000","4","0.17056","63044063510","TRICON CAPSULE","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.06631","31722042101","LISINOPRIL 30 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.59497","65162020710","OXYCODON-ACETAMINOPHEN 7.5-325","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.81115","16571021010","FLUCONAZOLE 50 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","1.42685","33342009472","RIZATRIPTAN 10 MG ODT","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 6","0.33732","52544024728","MONONESSA 28 TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.685","00781280901","OXAZEPAM 10 MG CAPSULE","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02773","36800060485","IBUPROFEN 200 MG TABLET","Y","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.02405","00378245710","LORAZEPAM 1 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.19546","13668001605","LEVETIRACETAM 750 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.10233","13107012205","RISPERIDONE 2 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.09041","00185017101","SOTALOL 80 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.16293","00527110910","ISONIAZID 300 MG TABLET","N","C/I","EA"
